"Name","Location","Function Signature","Symbol Source","Symbol Type","Function Name","Function Calling Convention","Namespace"
"FUN_00901d40","00901d40","undefined FUN_00901d40()","DEFAULT","Function","FUN_00901d40","unknown","Global"
"FUN_00901d80","00901d80","undefined FUN_00901d80()","DEFAULT","Function","FUN_00901d80","unknown","Global"
"FUN_00901de0","00901de0","undefined FUN_00901de0()","DEFAULT","Function","FUN_00901de0","unknown","Global"
"FUN_00901e40","00901e40","undefined FUN_00901e40()","DEFAULT","Function","FUN_00901e40","unknown","Global"
"FUN_00901e80","00901e80","undefined FUN_00901e80()","DEFAULT","Function","FUN_00901e80","unknown","Global"
"FUN_00901ec0","00901ec0","undefined FUN_00901ec0()","DEFAULT","Function","FUN_00901ec0","unknown","Global"
"FUN_00901f00","00901f00","undefined FUN_00901f00()","DEFAULT","Function","FUN_00901f00","unknown","Global"
"TOMkpEasyStrFontM","00901f40","undefined TOMkpEasyStrFontM()","USER_DEFINED","Function","TOMkpEasyStrFontM","unknown","Global"
"FUN_00901f80","00901f80","undefined FUN_00901f80()","DEFAULT","Function","FUN_00901f80","unknown","Global"
"FUN_00901fc0","00901fc0","undefined FUN_00901fc0()","DEFAULT","Function","FUN_00901fc0","unknown","Global"
"FUN_00902000","00902000","undefined FUN_00902000()","DEFAULT","Function","FUN_00902000","unknown","Global"
"TOMkpEasyStrFontS","00902040","undefined TOMkpEasyStrFontS()","IMPORTED","Function","TOMkpEasyStrFontS","unknown","Global"
"FUN_009020a0","009020a0","undefined FUN_009020a0()","DEFAULT","Function","FUN_009020a0","unknown","Global"
"FUN_009020e0","009020e0","undefined FUN_009020e0()","DEFAULT","Function","FUN_009020e0","unknown","Global"
"FUN_00902120","00902120","undefined FUN_00902120()","DEFAULT","Function","FUN_00902120","unknown","Global"
"FUN_00902160","00902160","undefined FUN_00902160()","DEFAULT","Function","FUN_00902160","unknown","Global"
"FUN_009021a0","009021a0","undefined FUN_009021a0()","DEFAULT","Function","FUN_009021a0","unknown","Global"
"FUN_009021e0","009021e0","undefined FUN_009021e0()","DEFAULT","Function","FUN_009021e0","unknown","Global"
"FUN_00902220","00902220","undefined FUN_00902220()","DEFAULT","Function","FUN_00902220","unknown","Global"
"FUN_00902260","00902260","undefined FUN_00902260()","DEFAULT","Function","FUN_00902260","unknown","Global"
"FUN_00902290","00902290","undefined FUN_00902290()","DEFAULT","Function","FUN_00902290","unknown","Global"
"FUN_009022c0","009022c0","undefined FUN_009022c0()","DEFAULT","Function","FUN_009022c0","unknown","Global"
"FUN_009022f0","009022f0","undefined FUN_009022f0()","DEFAULT","Function","FUN_009022f0","unknown","Global"
"FUN_00902330","00902330","undefined FUN_00902330()","DEFAULT","Function","FUN_00902330","unknown","Global"
"FUN_00902370","00902370","undefined FUN_00902370()","DEFAULT","Function","FUN_00902370","unknown","Global"
"FUN_009023b0","009023b0","undefined FUN_009023b0()","DEFAULT","Function","FUN_009023b0","unknown","Global"
"FUN_009023e0","009023e0","undefined FUN_009023e0()","DEFAULT","Function","FUN_009023e0","unknown","Global"
"FUN_00902410","00902410","undefined FUN_00902410()","DEFAULT","Function","FUN_00902410","unknown","Global"
"FUN_00902430","00902430","undefined FUN_00902430()","DEFAULT","Function","FUN_00902430","unknown","Global"
"FUN_00902450","00902450","undefined FUN_00902450()","DEFAULT","Function","FUN_00902450","unknown","Global"
"FUN_00902470","00902470","undefined FUN_00902470()","DEFAULT","Function","FUN_00902470","unknown","Global"
"FUN_009024a0","009024a0","undefined FUN_009024a0()","DEFAULT","Function","FUN_009024a0","unknown","Global"
"FUN_009024d0","009024d0","undefined FUN_009024d0()","DEFAULT","Function","FUN_009024d0","unknown","Global"
"FUN_00902500","00902500","undefined FUN_00902500()","DEFAULT","Function","FUN_00902500","unknown","Global"
"FUN_00902530","00902530","undefined FUN_00902530()","DEFAULT","Function","FUN_00902530","unknown","Global"
"FUN_00902570","00902570","undefined FUN_00902570()","DEFAULT","Function","FUN_00902570","unknown","Global"
"FUN_009025c0","009025c0","undefined FUN_009025c0()","DEFAULT","Function","FUN_009025c0","unknown","Global"
"FUN_009025e0","009025e0","undefined FUN_009025e0()","DEFAULT","Function","FUN_009025e0","unknown","Global"
"FUN_00902600","00902600","undefined FUN_00902600()","DEFAULT","Function","FUN_00902600","unknown","Global"
"FUN_00902620","00902620","undefined FUN_00902620()","DEFAULT","Function","FUN_00902620","unknown","Global"
"FUN_00902650","00902650","undefined FUN_00902650()","DEFAULT","Function","FUN_00902650","unknown","Global"
"FUN_00902700","00902700","undefined FUN_00902700()","DEFAULT","Function","FUN_00902700","unknown","Global"
"FUN_00902810","00902810","undefined FUN_00902810()","DEFAULT","Function","FUN_00902810","unknown","Global"
"FUN_00902840","00902840","undefined FUN_00902840()","DEFAULT","Function","FUN_00902840","unknown","Global"
"FUN_00902870","00902870","undefined FUN_00902870()","DEFAULT","Function","FUN_00902870","unknown","Global"
"TOMkpPadButtonData","009029b0","undefined TOMkpPadButtonData()","IMPORTED","Function","TOMkpPadButtonData","unknown","Global"
"TOMkpRotateShapeXYWHUVC2","00902ef0","undefined TOMkpRotateShapeXYWHUVC2()","IMPORTED","Function","TOMkpRotateShapeXYWHUVC2","unknown","Global"
"TOMkpSetEnvSubFont","00903300","undefined TOMkpSetEnvSubFont()","IMPORTED","Function","TOMkpSetEnvSubFont","unknown","Global"
"FUN_00903320","00903320","undefined FUN_00903320()","DEFAULT","Function","FUN_00903320","unknown","Global"
"TOMkpShapePartIndexXYWHC2","009034b0","undefined TOMkpShapePartIndexXYWHC2()","IMPORTED","Function","TOMkpShapePartIndexXYWHC2","unknown","Global"
"TOMkpShapeXY","00903a10","undefined TOMkpShapeXY()","IMPORTED","Function","TOMkpShapeXY","unknown","Global"
"FUN_00903a50","00903a50","undefined FUN_00903a50()","DEFAULT","Function","FUN_00903a50","unknown","Global"
"FUN_00903a80","00903a80","undefined FUN_00903a80()","DEFAULT","Function","FUN_00903a80","unknown","Global"
"FUN_00903b70","00903b70","undefined FUN_00903b70()","DEFAULT","Function","FUN_00903b70","unknown","Global"
"TOMkpShapeXYWHUV","00903bb0","undefined TOMkpShapeXYWHUV()","IMPORTED","Function","TOMkpShapeXYWHUV","unknown","Global"
"TOMkpShapeXYWHUVC2","00903ee0","undefined TOMkpShapeXYWHUVC2()","IMPORTED","Function","TOMkpShapeXYWHUVC2","unknown","Global"
"FUN_00904250","00904250","undefined FUN_00904250()","DEFAULT","Function","FUN_00904250","unknown","Global"
"FUN_00904280","00904280","undefined FUN_00904280()","DEFAULT","Function","FUN_00904280","unknown","Global"
"FUN_009042b0","009042b0","undefined FUN_009042b0()","DEFAULT","Function","FUN_009042b0","unknown","Global"
"FUN_009042e0","009042e0","undefined FUN_009042e0()","DEFAULT","Function","FUN_009042e0","unknown","Global"
"FUN_00904310","00904310","undefined FUN_00904310()","DEFAULT","Function","FUN_00904310","unknown","Global"
"FUN_00904340","00904340","undefined FUN_00904340()","DEFAULT","Function","FUN_00904340","unknown","Global"
"TOOpenPktbuff","00904600","undefined TOOpenPktbuff()","IMPORTED","Function","TOOpenPktbuff","unknown","Global"
"TOInitAddPkt","00904650","undefined TOInitAddPkt()","IMPORTED","Function","TOInitAddPkt","unknown","Global"
"TOSetEnvCursor","009046d0","undefined TOSetEnvCursor()","IMPORTED","Function","TOSetEnvCursor","unknown","Global"
"FUN_009046e0","009046e0","undefined FUN_009046e0()","DEFAULT","Function","FUN_009046e0","unknown","Global"
"FUN_009047a0","009047a0","undefined FUN_009047a0()","DEFAULT","Function","FUN_009047a0","unknown","Global"
"TOSetPktBuffAdrs","009047c0","undefined TOSetPktBuffAdrs()","IMPORTED","Function","TOSetPktBuffAdrs","unknown","Global"
"FUN_009047f0","009047f0","undefined FUN_009047f0()","DEFAULT","Function","FUN_009047f0","unknown","Global"
"FUN_00904860","00904860","undefined FUN_00904860()","DEFAULT","Function","FUN_00904860","unknown","Global"
"FUN_009048a0","009048a0","undefined FUN_009048a0()","DEFAULT","Function","FUN_009048a0","unknown","Global"
"TOSetRegFont1612","009048e0","undefined TOSetRegFont1612()","IMPORTED","Function","TOSetRegFont1612","unknown","Global"
"FUN_009048f0","009048f0","undefined FUN_009048f0()","DEFAULT","Function","FUN_009048f0","unknown","Global"
"FUN_00904910","00904910","undefined FUN_00904910()","DEFAULT","Function","FUN_00904910","unknown","Global"
"FUN_00904a00","00904a00","undefined FUN_00904a00()","DEFAULT","Function","FUN_00904a00","unknown","Global"
"ToDrawEternalCalmCopyRight","00904a70","undefined ToDrawEternalCalmCopyRight()","IMPORTED","Function","ToDrawEternalCalmCopyRight","unknown","Global"
"FUN_00904ba0","00904ba0","undefined FUN_00904ba0()","DEFAULT","Function","FUN_00904ba0","unknown","Global"
"ToGetBtlEasyDigitWidth","00905190","undefined ToGetBtlEasyDigitWidth()","IMPORTED","Function","ToGetBtlEasyDigitWidth","unknown","Global"
"FUN_00905230","00905230","undefined FUN_00905230()","DEFAULT","Function","FUN_00905230","unknown","Global"
"ToGetBtlEasyFontWidth","00905290","undefined ToGetBtlEasyFontWidth()","IMPORTED","Function","ToGetBtlEasyFontWidth","unknown","Global"
"ToGetCrossExtMesFontWidth","00905320","undefined ToGetCrossExtMesFontWidth()","IMPORTED","Function","ToGetCrossExtMesFontWidth","unknown","Global"
"ToMakeBtlEasyDigit","00905440","undefined ToMakeBtlEasyDigit()","IMPORTED","Function","ToMakeBtlEasyDigit","unknown","Global"
"ToMakeBtlEasyDigit2","00905550","undefined ToMakeBtlEasyDigit2()","IMPORTED","Function","ToMakeBtlEasyDigit2","unknown","Global"
"ToMakeBtlEasyDigitRight","009055c0","undefined ToMakeBtlEasyDigitRight()","IMPORTED","Function","ToMakeBtlEasyDigitRight","unknown","Global"
"FUN_00905660","00905660","undefined FUN_00905660()","DEFAULT","Function","FUN_00905660","unknown","Global"
"FUN_009057c0","009057c0","undefined FUN_009057c0()","DEFAULT","Function","FUN_009057c0","unknown","Global"
"FUN_00905820","00905820","undefined FUN_00905820()","DEFAULT","Function","FUN_00905820","unknown","Global"
"ToMakeBtlEasyEdgeDigitRight","00905890","undefined ToMakeBtlEasyEdgeDigitRight()","IMPORTED","Function","ToMakeBtlEasyEdgeDigitRight","unknown","Global"
"ToMakeBtlEasyEdgeFont","00905930","undefined ToMakeBtlEasyEdgeFont()","IMPORTED","Function","ToMakeBtlEasyEdgeFont","unknown","Global"
"ToMakeBtlEasyEdgeFontA","00905970","undefined ToMakeBtlEasyEdgeFontA()","IMPORTED","Function","ToMakeBtlEasyEdgeFontA","unknown","Global"
"ToMakeBtlEasyFont","00905ab0","undefined ToMakeBtlEasyFont()","IMPORTED","Function","ToMakeBtlEasyFont","unknown","Global"
"FUN_00905d30","00905d30","undefined FUN_00905d30()","DEFAULT","Function","FUN_00905d30","unknown","Global"
"FUN_00905e90","00905e90","undefined FUN_00905e90()","DEFAULT","Function","FUN_00905e90","unknown","Global"
"FUN_00905ef0","00905ef0","undefined FUN_00905ef0()","DEFAULT","Function","FUN_00905ef0","unknown","Global"
"FUN_00906050","00906050","undefined FUN_00906050()","DEFAULT","Function","FUN_00906050","unknown","Global"
"FUN_009060f0","009060f0","undefined FUN_009060f0()","DEFAULT","Function","FUN_009060f0","unknown","Global"
"TOMakePktFont1612Edge","00906260","thunk undefined TOMakePktFont1612Edge()","DEFAULT","Thunk Function","TOMakePktFont1612Edge","unknown","Global"
"FUN_00906270","00906270","undefined FUN_00906270()","DEFAULT","Function","FUN_00906270","unknown","Global"
"FUN_00906290","00906290","undefined FUN_00906290()","DEFAULT","Function","FUN_00906290","unknown","Global"
"getScaleButtonIconWidth","009062b0","undefined getScaleButtonIconWidth()","IMPORTED","Function","getScaleButtonIconWidth","unknown","Global"
"FUN_00906420","00906420","undefined FUN_00906420()","DEFAULT","Function","FUN_00906420","unknown","Global"
"FUN_00906680","00906680","undefined FUN_00906680()","DEFAULT","Function","FUN_00906680","unknown","Global"
"FUN_009066b0","009066b0","undefined FUN_009066b0()","DEFAULT","Function","FUN_009066b0","unknown","Global"
"FUN_009066d0","009066d0","undefined FUN_009066d0()","DEFAULT","Function","FUN_009066d0","unknown","Global"
"FUN_009066f0","009066f0","undefined FUN_009066f0()","DEFAULT","Function","FUN_009066f0","unknown","Global"
"FUN_00906730","00906730","undefined FUN_00906730()","DEFAULT","Function","FUN_00906730","unknown","Global"
"FUN_00906740","00906740","undefined FUN_00906740()","DEFAULT","Function","FUN_00906740","unknown","Global"
"TOConvAlbhedWord","00906780","undefined TOConvAlbhedWord()","IMPORTED","Function","TOConvAlbhedWord","unknown","Global"
"FUN_00906b10","00906b10","undefined FUN_00906b10()","DEFAULT","Function","FUN_00906b10","unknown","Global"
"TOGetFFXToAlbhedTblAdrs","00906b20","undefined TOGetFFXToAlbhedTblAdrs()","IMPORTED","Function","TOGetFFXToAlbhedTblAdrs","unknown","Global"
"FUN_00906b30","00906b30","undefined FUN_00906b30()","DEFAULT","Function","FUN_00906b30","unknown","Global"
"TOCloseWindow","00906ba0","undefined TOCloseWindow()","IMPORTED","Function","TOCloseWindow","unknown","Global"
"TOControlWindow","00906bd0","undefined TOControlWindow()","IMPORTED","Function","TOControlWindow","unknown","Global"
"TODrawWindow","00906bf0","undefined TODrawWindow()","IMPORTED","Function","TODrawWindow","unknown","Global"
"TOGetWindowStatus","00906c20","undefined TOGetWindowStatus()","IMPORTED","Function","TOGetWindowStatus","unknown","Global"
"TOGetWindowType","00906c40","undefined TOGetWindowType()","IMPORTED","Function","TOGetWindowType","unknown","Global"
"FUN_00906c60","00906c60","undefined FUN_00906c60()","DEFAULT","Function","FUN_00906c60","unknown","Global"
"FUN_00906c80","00906c80","undefined FUN_00906c80()","DEFAULT","Function","FUN_00906c80","unknown","Global"
"TOSetExeWindowArea","00906ce0","undefined TOSetExeWindowArea()","IMPORTED","Function","TOSetExeWindowArea","unknown","Global"
"FUN_00906d90","00906d90","undefined FUN_00906d90()","DEFAULT","Function","FUN_00906d90","unknown","Global"
"FUN_00906dd0","00906dd0","undefined FUN_00906dd0()","DEFAULT","Function","FUN_00906dd0","unknown","Global"
"FUN_00906e40","00906e40","undefined FUN_00906e40()","DEFAULT","Function","FUN_00906e40","unknown","Global"
"FUN_00906e60","00906e60","undefined FUN_00906e60()","DEFAULT","Function","FUN_00906e60","unknown","Global"
"FUN_00906e90","00906e90","undefined FUN_00906e90()","DEFAULT","Function","FUN_00906e90","unknown","Global"
"FUN_00906f50","00906f50","undefined FUN_00906f50()","DEFAULT","Function","FUN_00906f50","unknown","Global"
"_TOGetWindowStructAdrs","00906fb0","undefined _TOGetWindowStructAdrs()","IMPORTED","Function","_TOGetWindowStructAdrs","unknown","Global"
"FUN_00906fc0","00906fc0","undefined FUN_00906fc0()","DEFAULT","Function","FUN_00906fc0","unknown","Global"
"FUN_00907040","00907040","undefined FUN_00907040()","DEFAULT","Function","FUN_00907040","unknown","Global"
"FUN_00907060","00907060","undefined FUN_00907060()","DEFAULT","Function","FUN_00907060","unknown","Global"
"FUN_00907160","00907160","undefined FUN_00907160()","DEFAULT","Function","FUN_00907160","unknown","Global"
"FUN_00907190","00907190","undefined FUN_00907190()","DEFAULT","Function","FUN_00907190","unknown","Global"
"FUN_009071c0","009071c0","undefined FUN_009071c0()","DEFAULT","Function","FUN_009071c0","unknown","Global"
"FUN_009071f0","009071f0","undefined FUN_009071f0()","DEFAULT","Function","FUN_009071f0","unknown","Global"
"FUN_00907210","00907210","undefined FUN_00907210()","DEFAULT","Function","FUN_00907210","unknown","Global"
"FUN_009072e0","009072e0","undefined FUN_009072e0()","DEFAULT","Function","FUN_009072e0","unknown","Global"
"FUN_00907330","00907330","undefined FUN_00907330()","DEFAULT","Function","FUN_00907330","unknown","Global"
"FUN_00907370","00907370","undefined FUN_00907370()","DEFAULT","Function","FUN_00907370","unknown","Global"
"FUN_00907390","00907390","undefined FUN_00907390()","DEFAULT","Function","FUN_00907390","unknown","Global"
"FUN_00907450","00907450","undefined FUN_00907450()","DEFAULT","Function","FUN_00907450","unknown","Global"
"FUN_009074b0","009074b0","undefined FUN_009074b0()","DEFAULT","Function","FUN_009074b0","unknown","Global"
"FUN_00907520","00907520","undefined FUN_00907520()","DEFAULT","Function","FUN_00907520","unknown","Global"
"FUN_00907570","00907570","undefined FUN_00907570()","DEFAULT","Function","FUN_00907570","unknown","Global"
"FUN_009075b0","009075b0","undefined FUN_009075b0()","DEFAULT","Function","FUN_009075b0","unknown","Global"
"FUN_009075d0","009075d0","undefined FUN_009075d0()","DEFAULT","Function","FUN_009075d0","unknown","Global"
"FUN_00907690","00907690","undefined FUN_00907690()","DEFAULT","Function","FUN_00907690","unknown","Global"
"FUN_009076f0","009076f0","undefined FUN_009076f0()","DEFAULT","Function","FUN_009076f0","unknown","Global"
"FUN_00907750","00907750","undefined FUN_00907750()","DEFAULT","Function","FUN_00907750","unknown","Global"
"FUN_009077a0","009077a0","undefined FUN_009077a0()","DEFAULT","Function","FUN_009077a0","unknown","Global"
"FUN_009077e0","009077e0","undefined FUN_009077e0()","DEFAULT","Function","FUN_009077e0","unknown","Global"
"FUN_00907800","00907800","undefined FUN_00907800()","DEFAULT","Function","FUN_00907800","unknown","Global"
"FUN_009078c0","009078c0","undefined FUN_009078c0()","DEFAULT","Function","FUN_009078c0","unknown","Global"
"FUN_00907920","00907920","undefined FUN_00907920()","DEFAULT","Function","FUN_00907920","unknown","Global"
"FUN_00907990","00907990","undefined FUN_00907990()","DEFAULT","Function","FUN_00907990","unknown","Global"
"FUN_009079e0","009079e0","undefined FUN_009079e0()","DEFAULT","Function","FUN_009079e0","unknown","Global"
"FUN_00907a20","00907a20","undefined FUN_00907a20()","DEFAULT","Function","FUN_00907a20","unknown","Global"
"FUN_00907a40","00907a40","undefined FUN_00907a40()","DEFAULT","Function","FUN_00907a40","unknown","Global"
"FUN_00907b00","00907b00","undefined FUN_00907b00()","DEFAULT","Function","FUN_00907b00","unknown","Global"
"FUN_00907b60","00907b60","undefined FUN_00907b60()","DEFAULT","Function","FUN_00907b60","unknown","Global"
"FUN_00907ba0","00907ba0","undefined FUN_00907ba0()","DEFAULT","Function","FUN_00907ba0","unknown","Global"
"FUN_00907bd0","00907bd0","undefined FUN_00907bd0()","DEFAULT","Function","FUN_00907bd0","unknown","Global"
"FUN_00907bf0","00907bf0","undefined FUN_00907bf0()","DEFAULT","Function","FUN_00907bf0","unknown","Global"
"FUN_00907cc0","00907cc0","undefined FUN_00907cc0()","DEFAULT","Function","FUN_00907cc0","unknown","Global"
"FUN_00907cf0","00907cf0","undefined FUN_00907cf0()","DEFAULT","Function","FUN_00907cf0","unknown","Global"
"FUN_00907d80","00907d80","undefined FUN_00907d80()","DEFAULT","Function","FUN_00907d80","unknown","Global"
"FUN_00907df0","00907df0","undefined FUN_00907df0()","DEFAULT","Function","FUN_00907df0","unknown","Global"
"FUN_00907e70","00907e70","undefined FUN_00907e70()","DEFAULT","Function","FUN_00907e70","unknown","Global"
"FUN_00907ee0","00907ee0","undefined FUN_00907ee0()","DEFAULT","Function","FUN_00907ee0","unknown","Global"
"FUN_00907f00","00907f00","undefined FUN_00907f00()","DEFAULT","Function","FUN_00907f00","unknown","Global"
"initEventList","00907f50","undefined initEventList()","IMPORTED","Function","initEventList","unknown","Global"
"loadPhyreFieldMap","00908000","undefined loadPhyreFieldMap()","IMPORTED","Function","loadPhyreFieldMap","unknown","Global"
"FUN_00908100","00908100","undefined FUN_00908100()","DEFAULT","Function","FUN_00908100","unknown","Global"
"FUN_00908190","00908190","undefined FUN_00908190()","DEFAULT","Function","FUN_00908190","unknown","Global"
"FUN_00908250","00908250","undefined FUN_00908250()","DEFAULT","Function","FUN_00908250","unknown","Global"
"FUN_00908320","00908320","undefined FUN_00908320()","DEFAULT","Function","FUN_00908320","unknown","Global"
"FUN_00908330","00908330","undefined FUN_00908330()","DEFAULT","Function","FUN_00908330","unknown","Global"
"FUN_00908350","00908350","undefined FUN_00908350()","DEFAULT","Function","FUN_00908350","unknown","Global"
"FUN_00908370","00908370","undefined FUN_00908370()","DEFAULT","Function","FUN_00908370","unknown","Global"
"yiBattleMapReadNB","009083a0","undefined yiBattleMapReadNB()","IMPORTED","Function","yiBattleMapReadNB","unknown","Global"
"yiCallFieldParticle","009083e0","undefined yiCallFieldParticle()","IMPORTED","Function","yiCallFieldParticle","unknown","Global"
"FUN_00908400","00908400","undefined FUN_00908400()","DEFAULT","Function","FUN_00908400","unknown","Global"
"FUN_00908420","00908420","undefined FUN_00908420()","DEFAULT","Function","FUN_00908420","unknown","Global"
"FUN_00908440","00908440","undefined FUN_00908440()","DEFAULT","Function","FUN_00908440","unknown","Global"
"yiDisableHamonEff","00908450","undefined yiDisableHamonEff()","IMPORTED","Function","yiDisableHamonEff","unknown","Global"
"FUN_00908480","00908480","undefined FUN_00908480()","DEFAULT","Function","FUN_00908480","unknown","Global"
"FUN_009084a0","009084a0","undefined FUN_009084a0()","DEFAULT","Function","FUN_009084a0","unknown","Global"
"FUN_009084b0","009084b0","undefined FUN_009084b0()","DEFAULT","Function","FUN_009084b0","unknown","Global"
"FUN_009084e0","009084e0","undefined FUN_009084e0()","DEFAULT","Function","FUN_009084e0","unknown","Global"
"yiDrawScrEffect","00908550","undefined yiDrawScrEffect()","IMPORTED","Function","yiDrawScrEffect","unknown","Global"
"FUN_00908580","00908580","undefined FUN_00908580()","DEFAULT","Function","FUN_00908580","unknown","Global"
"yiFieldMapRead","009085d0","undefined yiFieldMapRead()","IMPORTED","Function","yiFieldMapRead","unknown","Global"
"yiFieldMapReadNB","00908600","undefined yiFieldMapReadNB()","IMPORTED","Function","yiFieldMapReadNB","unknown","Global"
"FUN_00908630","00908630","undefined FUN_00908630()","DEFAULT","Function","FUN_00908630","unknown","Global"
"FUN_00908660","00908660","undefined FUN_00908660()","DEFAULT","Function","FUN_00908660","unknown","Global"
"FUN_009086b0","009086b0","undefined FUN_009086b0()","DEFAULT","Function","FUN_009086b0","unknown","Global"
"FUN_009086d0","009086d0","undefined FUN_009086d0()","DEFAULT","Function","FUN_009086d0","unknown","Global"
"yiGetBattleCenter","009087f0","undefined yiGetBattleCenter()","IMPORTED","Function","yiGetBattleCenter","unknown","Global"
"FUN_00908840","00908840","undefined FUN_00908840()","DEFAULT","Function","FUN_00908840","unknown","Global"
"FUN_009088b0","009088b0","undefined FUN_009088b0()","DEFAULT","Function","FUN_009088b0","unknown","Global"
"yiGetColorScale","009088d0","undefined yiGetColorScale()","IMPORTED","Function","yiGetColorScale","unknown","Global"
"FUN_009088f0","009088f0","undefined FUN_009088f0()","DEFAULT","Function","FUN_009088f0","unknown","Global"
"FUN_00908910","00908910","undefined FUN_00908910()","DEFAULT","Function","FUN_00908910","unknown","Global"
"FUN_00908940","00908940","undefined FUN_00908940()","DEFAULT","Function","FUN_00908940","unknown","Global"
"yiGetDrawMask","00908960","undefined yiGetDrawMask()","IMPORTED","Function","yiGetDrawMask","unknown","Global"
"yiGetFCount","00908970","undefined yiGetFCount()","IMPORTED","Function","yiGetFCount","unknown","Global"
"yiGetFogColor","00908980","undefined yiGetFogColor()","IMPORTED","Function","yiGetFogColor","unknown","Global"
"yiGetFogParam","00908bb0","undefined yiGetFogParam()","IMPORTED","Function","yiGetFogParam","unknown","Global"
"FUN_00908c30","00908c30","undefined FUN_00908c30()","DEFAULT","Function","FUN_00908c30","unknown","Global"
"FUN_00908c50","00908c50","undefined FUN_00908c50()","DEFAULT","Function","FUN_00908c50","unknown","Global"
"FUN_00908c80","00908c80","undefined FUN_00908c80()","DEFAULT","Function","FUN_00908c80","unknown","Global"
"FUN_00908d00","00908d00","undefined FUN_00908d00()","DEFAULT","Function","FUN_00908d00","unknown","Global"
"yiGetMapStatus","00908dd0","undefined yiGetMapStatus()","IMPORTED","Function","yiGetMapStatus","unknown","Global"
"yiGetMatrixDObj","00908df0","undefined yiGetMatrixDObj()","IMPORTED","Function","yiGetMatrixDObj","unknown","Global"
"yiGetMatrixGroup","00908e30","undefined yiGetMatrixGroup()","IMPORTED","Function","yiGetMatrixGroup","unknown","Global"
"FUN_00908e90","00908e90","undefined FUN_00908e90()","DEFAULT","Function","FUN_00908e90","unknown","Global"
"yiGetRenderStatus","00908f10","undefined yiGetRenderStatus()","IMPORTED","Function","yiGetRenderStatus","unknown","Global"
"FUN_00908f20","00908f20","undefined FUN_00908f20()","DEFAULT","Function","FUN_00908f20","unknown","Global"
"FUN_00908f40","00908f40","undefined FUN_00908f40()","DEFAULT","Function","FUN_00908f40","unknown","Global"
"FUN_00908f50","00908f50","undefined FUN_00908f50()","DEFAULT","Function","FUN_00908f50","unknown","Global"
"yiGetVCount","00908f70","undefined yiGetVCount()","IMPORTED","Function","yiGetVCount","unknown","Global"
"yiGui_setfogparam","00908f90","undefined yiGui_setfogparam()","USER_DEFINED","Function","yiGui_setfogparam","unknown","Global"
"FUN_00908fb0","00908fb0","undefined FUN_00908fb0()","DEFAULT","Function","FUN_00908fb0","unknown","Global"
"yiInit","00909030","undefined yiInit()","IMPORTED","Function","yiInit","unknown","Global"
"FUN_00909070","00909070","undefined FUN_00909070()","DEFAULT","Function","FUN_00909070","unknown","Global"
"FUN_009090c0","009090c0","undefined FUN_009090c0()","DEFAULT","Function","FUN_009090c0","unknown","Global"
"FUN_00909120","00909120","undefined FUN_00909120()","DEFAULT","Function","FUN_00909120","unknown","Global"
"FUN_00909190","00909190","undefined FUN_00909190()","DEFAULT","Function","FUN_00909190","unknown","Global"
"FUN_009092e0","009092e0","undefined FUN_009092e0()","DEFAULT","Function","FUN_009092e0","unknown","Global"
"FUN_00909350","00909350","undefined FUN_00909350()","DEFAULT","Function","FUN_00909350","unknown","Global"
"yiMapReadMaster","009093b0","undefined yiMapReadMaster()","IMPORTED","Function","yiMapReadMaster","unknown","Global"
"FUN_00909680","00909680","undefined FUN_00909680()","DEFAULT","Function","FUN_00909680","unknown","Global"
"yiObjReadCallback","009097c0","undefined yiObjReadCallback()","IMPORTED","Function","yiObjReadCallback","unknown","Global"
"yiObjReadNB","00909a20","undefined yiObjReadNB()","IMPORTED","Function","yiObjReadNB","unknown","Global"
"yiPopRenderState","00909b90","undefined yiPopRenderState()","IMPORTED","Function","yiPopRenderState","unknown","Global"
"yiPushRenderState","00909c60","undefined yiPushRenderState()","IMPORTED","Function","yiPushRenderState","unknown","Global"
"FUN_00909d30","00909d30","undefined FUN_00909d30()","DEFAULT","Function","FUN_00909d30","unknown","Global"
"FUN_00909d70","00909d70","undefined FUN_00909d70()","DEFAULT","Function","FUN_00909d70","unknown","Global"
"FUN_00909da0","00909da0","undefined FUN_00909da0()","DEFAULT","Function","FUN_00909da0","unknown","Global"
"FUN_00909dd0","00909dd0","undefined FUN_00909dd0()","DEFAULT","Function","FUN_00909dd0","unknown","Global"
"yiRenderDisable","00909e10","undefined yiRenderDisable()","IMPORTED","Function","yiRenderDisable","unknown","Global"
"yiRenderEnable","00909e20","undefined yiRenderEnable()","IMPORTED","Function","yiRenderEnable","unknown","Global"
"FUN_00909e30","00909e30","undefined FUN_00909e30()","DEFAULT","Function","FUN_00909e30","unknown","Global"
"yiReset","00909e60","undefined yiReset()","IMPORTED","Function","yiReset","unknown","Global"
"yiResetObj","00909ea0","undefined yiResetObj()","IMPORTED","Function","yiResetObj","unknown","Global"
"FUN_00909ff0","00909ff0","undefined FUN_00909ff0()","DEFAULT","Function","FUN_00909ff0","unknown","Global"
"yiSetBackColor","0090a040","undefined yiSetBackColor()","IMPORTED","Function","yiSetBackColor","unknown","Global"
"FUN_0090a0e0","0090a0e0","undefined FUN_0090a0e0()","DEFAULT","Function","FUN_0090a0e0","unknown","Global"
